X0             Y0             Theta          X              Y              
45.0000        75.0000        1.1312         47.3495        79.9954        
45.0000        75.0000        1.3060         46.3548        79.9959        
45.0000        75.0000        1.4808         45.4509        79.9962        
45.0000        75.0000        1.6556         44.5752        79.9965        
45.0000        75.0000        1.8304         43.6728        79.9967        
45.0000        75.0000        2.0052         42.6814        79.9970        
45.0000        75.0000        2.1800         41.5129        79.9974        
45.0000        75.0000        2.3549         40.0159        79.9975        
45.0000        75.0000        2.5297         40.0159        78.4976        
45.0000        75.0000        2.7045         40.0160        77.3286        
45.0000        75.0000        2.8793         40.0162        76.3378        
45.0000        75.0000        3.0542         40.0162        75.4368        
45.0000        85.0000        3.2296         40.0145        84.5603        
45.0000        85.0000        3.4044         40.0147        83.6590        
45.0000        85.0000        3.5792         40.0150        82.6679        
45.0000        85.0000        3.7540         40.0154        81.4984        
45.0000        85.0000        3.9288         40.0157        79.9979        
45.0000        85.0000        4.1034         41.5112        79.9975        
45.0000        85.0000        4.2780         42.6790        79.9972        
45.0000        85.0000        4.4526         43.6703        79.9970        
45.0000        85.0000        4.6272         44.5728        79.9967        
45.0000        85.0000        4.8018         45.4486        79.9964        
45.0000        85.0000        4.9764         46.3527        79.9961        
45.0000        85.0000        5.1510         47.3476        79.9956        
45.0000        85.0000        5.3256         48.5223        79.9949        
45.0000        85.0000        5.5002         50.0312        79.9931        
45.0000        85.0000        -0.6091        50.0302        81.4911        
45.0000        85.0000        -0.4352        50.0290        82.6618        
45.0000        85.0000        -0.2613        50.0280        83.6552        
45.0000        85.0000        -0.0875        50.0271        84.5591        
45.0000        85.0000        0.0864         50.0260        85.4353        
45.0000        85.0000        0.2603         50.0251        86.3382        
45.0000        85.0000        0.4341         50.0240        87.3293        
45.0000        85.0000        0.6080         50.0228        88.4957        
45.0000        85.0000        0.7819         50.0212        89.9855        
45.0000        85.0000        0.9567         48.5173        89.9891        
45.0000        85.0000        1.1316         47.3446        89.9903        
45.0000        85.0000        1.3064         46.3511        89.9911        
45.0000        85.0000        1.4813         45.4481        89.9917        
45.0000        85.0000        1.6561         44.5730        89.9923        
